#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
DISEASES	DOID:15	Reproductive system disease	9	283	0.9	0.0017	9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000283928,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	SPARC,HSPE1,FOLH1,CDH1,JAZF1,INS,MME,DDIT3,HNF1B
DISEASES	DOID:17	Musculoskeletal system disease	17	1074	0.59	0.0017	9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000267101,9606.ENSP00000280357,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000300055,9606.ENSP00000353393,9606.ENSP00000354511,9606.ENSP00000361359,9606.ENSP00000377280,9606.ENSP00000383232,9606.ENSP00000418525,9606.ENSP00000433623,9606.ENSP00000448665,9606.ENSP00000484631	SPARC,BMP4,HSPB1,ERBB3,IL18,PPARG,NOS3,PLIN1,F8,COMT,CD40,FBXO8,GGT1,MME,TRAF6,DDIT3,PMP22
DISEASES	DOID:193	Reproductive organ cancer	7	145	1.08	0.0017	9606.ENSP00000233893,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000283928,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	HSPE1,FOLH1,CDH1,JAZF1,MME,DDIT3,HNF1B
DISEASES	DOID:229	Female reproductive system disease	8	177	1.05	0.0017	9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000261769,9606.ENSP00000283928,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	SPARC,HSPE1,CDH1,JAZF1,INS,MME,DDIT3,HNF1B
DISEASES	DOID:9351	Diabetes mellitus	6	118	1.1	0.0052	9606.ENSP00000274695,9606.ENSP00000287820,9606.ENSP00000353731,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000480291	CDKAL1,PPARG,DPP4,INS,ADIPOQ,HNF1B
DISEASES	DOID:14566	Disease of cellular proliferation	15	1012	0.56	0.0054	9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	SPARC,HSPE1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,JAZF1,TSC1,GLUL,INS,RHOA,MME,DDIT3,HNF1B
DISEASES	DOID:0050686	Organ system cancer	12	677	0.64	0.0058	9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000298552,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	SPARC,HSPE1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,JAZF1,TSC1,MME,DDIT3,HNF1B
DISEASES	DOID:4195	Hyperglycemia	3	10	1.87	0.0058	9606.ENSP00000287820,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,INS,ADIPOQ
DISEASES	DOID:18	Urinary system disease	8	315	0.8	0.0135	9606.ENSP00000245451,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000298552,9606.ENSP00000366307,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000480291	BMP4,RAF1,ERBB2,TSC1,THBD,INS,MME,HNF1B
DISEASES	DOID:7	Disease of anatomical entity	34	4452	0.28	0.0142	9606.ENSP00000222139,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000331736,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000361359,9606.ENSP00000366307,9606.ENSP00000377280,9606.ENSP00000380432,9606.ENSP00000380901,9606.ENSP00000383232,9606.ENSP00000389814,9606.ENSP00000418525,9606.ENSP00000433623,9606.ENSP00000448665,9606.ENSP00000480291,9606.ENSP00000484631	EPOR,GNB3,SPARC,HSPE1,BMP4,HSPB1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,IL18,JAZF1,PPARG,NOS3,TSC1,PLIN1,GLUL,SELE,F8,DPP4,COMT,CD40,THBD,FBXO8,INS,COL8A2,GGT1,ADIPOQ,MME,TRAF6,DDIT3,HNF1B,PMP22
DISEASES	DOID:162	Cancer	13	895	0.56	0.0161	9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000298552,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291	SPARC,HSPE1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,JAZF1,TSC1,RHOA,MME,DDIT3,HNF1B
DISEASES	DOID:0050739	Autosomal genetic disease	22	2323	0.37	0.0239	9606.ENSP00000222139,9606.ENSP00000229264,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000287820,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000353393,9606.ENSP00000354511,9606.ENSP00000361359,9606.ENSP00000377280,9606.ENSP00000380432,9606.ENSP00000380901,9606.ENSP00000383232,9606.ENSP00000418525,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000484631	EPOR,GNB3,BMP4,HSPB1,RAF1,CDH1,PPARG,TSC1,PLIN1,GLUL,LPL,F8,COMT,CD40,FBXO8,INS,COL8A2,GGT1,MME,HNF1B,GHR,PMP22
DISEASES	DOID:305	Carcinoma	7	275	0.8	0.0322	9606.ENSP00000233893,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000298552,9606.ENSP00000480291	HSPE1,RAF1,CDH1,ERBB3,ERBB2,TSC1,HNF1B
DISEASES	DOID:65	Connective tissue disease	11	715	0.58	0.0326	9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000267101,9606.ENSP00000280357,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000300055,9606.ENSP00000353393,9606.ENSP00000361359,9606.ENSP00000433623,9606.ENSP00000448665	SPARC,BMP4,ERBB3,IL18,PPARG,NOS3,PLIN1,F8,CD40,TRAF6,DDIT3
DISEASES	DOID:3010	Lobular neoplasia	2	3	2.22	0.0329	9606.ENSP00000261769,9606.ENSP00000269571	CDH1,ERBB2
DISEASES	DOID:11716	Prediabetes syndrome	2	4	2.09	0.0470	9606.ENSP00000380432,9606.ENSP00000389814	INS,ADIPOQ
TISSUES	BTO:0000759	Liver	34	1882	0.65	1.94e-11	9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000284031,9606.ENSP00000297494,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000362463,9606.ENSP00000377055,9606.ENSP00000378046,9606.ENSP00000380432,9606.ENSP00000383232,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000436455,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403	MAPK1,PON2,HSPE1,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,DDAH1,NOS3,PLIN1,GLUL,AOC3,SIRT6,ACACB,PRDX6,DPP4,COMT,CD47,CYP2J2,GLO1,PRCP,FKBP2,INS,GGT1,MME,ACSL1,NUCB2,FKBP8,HNF1B,GHR
TISSUES	BTO:0000345	Digestive gland	39	2645	0.56	2.78e-11	9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000284031,9606.ENSP00000297494,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000362463,9606.ENSP00000377055,9606.ENSP00000378046,9606.ENSP00000380432,9606.ENSP00000383232,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000436455,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403	MAPK1,PON2,SPARC,HSPE1,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,DDAH1,NOS3,PLIN1,GLUL,MAPK7,AOC3,SIRT6,ACACB,PRDX6,PDPK1,DPP4,COMT,CD47,CYP2J2,PTGDS,GLO1,PRCP,FKBP2,INS,GGT1,RHOA,MME,ACSL1,NUCB2,FKBP8,HNF1B,GHR
TISSUES	BTO:0001491	Viscus	51	5020	0.4	3.08e-10	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000284031,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000380901,9606.ENSP00000383232,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000436455,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599	SLC2A3,MAPK1,PON2,SPARC,HSPE1,BMP4,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,DDAH1,NOS3,TSC1,PLIN1,GLUL,MAPK7,AOC3,SIRT6,ACACB,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CYP2J2,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,FKBP2,INS,PRMT2,COL8A2,GGT1,RHOA,RARRES2,MME,ACSL1,NUCB2,FKBP8,HNF1B,GHR,SPON2
TISSUES	BTO:0001489	Whole body	75	12619	0.17	6.93e-08	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000222572,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000253799,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000335091,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000380901,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000387164,9606.ENSP00000389814,9606.ENSP00000400175,9606.ENSP00000406873,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000448665,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,EPOR,PON2,GNB3,SPARC,HSPE1,BMP4,HSPB1,RAF1,AOC2,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,PLIN1,GLUL,LPL,MAPK7,AOC3,F2R,SELE,ZNRF1,SIRT6,ACACB,STAT5A,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CNTF,CYP2J2,PTGDS,CD40,GLO1,THBD,CD9,PRCP,FBXO8,FKBP2,SGK3,NFE2L2,INS,PRMT2,COL8A2,COLEC12,GGT1,CPVL,ADIPOQ,RHOA,PAK6,RARRES2,MME,TRPC1,ACSL1,TRAF6,NUCB2,DDIT3,FKBP8,HNF1B,GHR,SPON2,PMP22
TISSUES	BTO:0003091	Urogenital system	54	6716	0.3	3.08e-07	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000380759,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000476767,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,PON2,SPARC,HSPE1,BMP4,HSPB1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,IL18,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,GLUL,LPL,MAPK7,AOC3,SELE,STAT5A,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CNTF,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,FKBP2,SGK3,NFE2L2,PRMT2,COLEC12,GGT1,CPVL,RHOA,RARRES2,MME,ACSL1,FKBP8,SPON2,PMP22
TISSUES	BTO:0000449	Fetus	22	1229	0.65	7.61e-07	9606.ENSP00000222139,9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000378046,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	EPOR,SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,LPL,AOC3,SELE,FMOD,DPP4,COMT,FKBP2,COLEC12,CPVL,RHOA,MME,SPON2
TISSUES	BTO:0001488	Endocrine gland	50	6036	0.31	8.57e-07	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380432,9606.ENSP00000383232,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599	SLC2A3,MAPK1,PON2,SPARC,HSPE1,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,JAZF1,DDAH1,NOS3,TSC1,PLIN1,GLUL,MAPK7,AOC3,SIRT6,ACACB,PRDX6,PDPK1,FMOD,DPP4,COMT,CD47,CYP2J2,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,FKBP2,SGK3,INS,GGT1,RHOA,RARRES2,MME,ACSL1,TRAF6,NUCB2,FKBP8,HNF1B,GHR,SPON2
TISSUES	BTO:0000081	Reproductive system	50	6107	0.31	1.16e-06	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000476767,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,PON2,SPARC,HSPE1,BMP4,HSPB1,RAF1,FOLH1,CDH1,ERBB3,ERBB2,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,GLUL,LPL,MAPK7,AOC3,SELE,STAT5A,PRDX6,PDPK1,FMOD,DPP4,COMT,CD47,CNTF,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,FKBP2,SGK3,NFE2L2,COLEC12,CPVL,RHOA,RARRES2,MME,ACSL1,FKBP8,SPON2,PMP22
TISSUES	BTO:0000522	Gland	52	6602	0.29	1.36e-06	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000383232,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599	SLC2A3,MAPK1,PON2,SPARC,HSPE1,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB3,ERBB2,IL18,JAZF1,DDAH1,NOS3,TSC1,PLIN1,GLUL,MAPK7,AOC3,SIRT6,ACACB,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CYP2J2,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,FKBP2,SGK3,INS,PRMT2,GGT1,RHOA,RARRES2,MME,ACSL1,TRAF6,NUCB2,FKBP8,HNF1B,GHR,SPON2
TISSUES	BTO:0000042	Animal	78	14895	0.11	2.25e-06	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000222572,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000253799,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000274695,9606.ENSP00000280357,9606.ENSP00000281382,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000335091,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000380901,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000387164,9606.ENSP00000389814,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000406873,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000448665,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,EPOR,PON2,GNB3,SPARC,HSPE1,BMP4,HSPB1,RAF1,AOC2,FOLH1,CDH1,PON3,ERBB3,ERBB2,CDKAL1,IL18,PIGF,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,PLIN1,GLUL,LPL,MAPK7,AOC3,F2R,SELE,ZNRF1,SIRT6,ACACB,STAT5A,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CNTF,CYP2J2,PTGDS,CD40,GLO1,THBD,CD9,PRCP,FBXO8,FKBP2,SGK3,NFE2L2,INS,PRMT2,COL8A2,COLEC12,GGT1,CPVL,ADIPOQ,ALPK1,RHOA,PAK6,RARRES2,MME,TRPC1,ACSL1,TRAF6,NUCB2,DDIT3,FKBP8,HNF1B,GHR,SPON2,PMP22
TISSUES	BTO:0000083	Female reproductive system	47	5799	0.3	5.55e-06	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000476767,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,PON2,SPARC,HSPE1,BMP4,HSPB1,RAF1,CDH1,ERBB3,ERBB2,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,GLUL,LPL,MAPK7,AOC3,SELE,STAT5A,PRDX6,PDPK1,FMOD,DPP4,COMT,CD47,CNTF,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,SGK3,NFE2L2,COLEC12,CPVL,RHOA,MME,ACSL1,FKBP8,SPON2,PMP22
TISSUES	BTO:0001078	Placenta	20	1176	0.62	5.55e-06	9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,LPL,AOC3,SELE,FMOD,DPP4,COMT,COLEC12,CPVL,RHOA,MME,SPON2
